region,category,month,seasonality_index,demand_driver,source_type,notes
APAC,Beauty_Personal_Care,2025-07,98,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-07,96,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-07,122,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-07,102,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-07,98,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2025-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2025-08,101,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2025-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2025-08,101,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-08,98,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-08,120,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-08,100,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2025-09,106,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2025-09,105,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2025-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2025-09,105,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-09,104,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-09,106,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2025-10,117,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2025-10,116,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2025-10,108,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2025-10,115,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-10,113,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-10,105,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-10,108,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-10,118,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2025-11,128,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2025-11,132,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2025-11,111,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2025-11,125,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-11,123,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-11,110,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-11,112,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-11,129,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2025-12,123,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2025-12,121,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2025-12,108,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2025-12,119,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2025-12,118,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2025-12,126,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2025-12,112,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2025-12,124,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2026-01,93,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2026-01,97,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2026-01,102,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2026-01,96,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2026-01,94,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2026-01,112,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2026-01,104,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2026-01,95,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2026-02,95,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2026-02,96,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2026-02,102,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2026-02,99,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2026-02,95,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2026-02,104,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2026-02,103,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2026-02,97,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2026-03,101,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2026-03,98,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2026-03,103,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2026-03,102,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2026-03,98,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2026-03,102,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2026-03,104,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2026-03,100,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2026-04,104,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2026-04,100,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2026-04,103,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2026-04,104,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2026-04,100,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2026-04,106,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2026-04,105,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Luxury,2026-04,103,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Apparel,2026-05,102,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Electronics,2026-05,101,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,FMCG,2026-05,103,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Beauty_Personal_Care,2026-05,101,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Home,2026-05,99,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,Travel,2026-05,111,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
APAC,QSR_Food_Delivery,2026-05,104,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
